Shape_Leng,起点_1,起点_12,终点_1,终点_12,数量,time,日期,小时
1208.99546196,114.25807775,22.71178176,114.257183851,22.721765849,3,2021-11-21,20211121,14
2900.9334292,114.021612152,22.653441792,114.009984332,22.674962386,5,2021-11-21,20211121,16
1143.40113213,113.885264586,22.7317967,113.89513332,22.734423067,3,2021-11-21,20211121,17
498.897774565,114.346959307,22.695628153,114.344266413,22.692323094,4,2021-11-21,20211121,12
2493.41492247,113.803207865,22.718915851,113.818516614,22.733997083,3,2021-11-21,20211121,4
2005.49898329,114.064595345,22.548624911,114.082608623,22.548351404,3,2021-11-21,20211121,16
4993.56081196,114.026037365,22.723506367,114.070853311,22.725295779,4,2021-11-21,20211121,13
778.321152001,113.883493249,22.782593012,113.888880992,22.778484468,3,2021-11-21,20211121,12
3143.27399273,114.098803423,22.72899578,114.070853311,22.725295779,3,2021-11-21,20211121,14
1042.5182749,114.062794949,22.551144391,114.053816662,22.548684318,3,2021-11-21,20211121,16
706.801959107,114.119535997,22.677245444,114.125828488,22.676463425,4,2021-11-21,20211121,11
706.801959107,114.119535997,22.677245444,114.125828488,22.676463425,4,2021-11-21,20211121,11
706.801959107,114.119535997,22.677245444,114.125828488,22.676463425,4,2021-11-21,20211121,11
706.801959107,114.119535997,22.677245444,114.125828488,22.676463425,4,2021-11-21,20211121,11
498.897774565,114.346959307,22.695628153,114.344266413,22.692323094,9,2021-11-21,20211121,20
720.70188934,114.105128895,22.568867128,114.101529474,22.56389779,3,2021-11-21,20211121,15
2346.70193951,113.832061179,22.74389902,113.824823564,22.725637958,3,2021-11-21,20211121,8
806.16437878,114.049312836,22.56869838,114.055587414,22.572037352,3,2021-11-21,20211121,10
925.562718937,113.996563837,22.674070717,113.990284545,22.679099265,3,2021-11-21,20211121,14
993.574025184,114.029648924,22.641892143,114.024291505,22.648480522,3,2021-11-21,20211121,19
1007.36360827,114.246429292,22.72078957,114.253603226,22.725877265,3,2021-11-21,20211121,19
1581.20344571,113.77899436,22.685168087,113.787954016,22.695336994,3,2021-11-21,20211121,17
3570.34793804,113.901400764,22.81031174,113.886185853,22.784282948,3,2021-11-21,20211121,12
3570.34793804,113.901400764,22.81031174,113.886185853,22.784282948,3,2021-11-21,20211121,12
3287.76727736,113.996583608,22.528957653,113.969647247,22.540145628,3,2021-11-21,20211121,14
859.255183359,113.803209037,22.706417785,113.796024457,22.703814755,3,2021-11-21,20211121,16
1010.21197548,114.05380159,22.563699394,114.054690013,22.572039119,3,2021-11-21,20211121,9
1075.57860733,114.062802825,22.539464151,114.05382346,22.536169136,3,2021-11-21,20211121,8
498.897774565,114.346959307,22.695628153,114.344266413,22.692323094,3,2021-11-21,20211121,16
1213.29000709,114.013571916,22.646662102,114.024291505,22.648480522,5,2021-11-21,20211121,16
1098.78315252,113.76911054,22.726670851,113.778979597,22.726828311,3,2021-11-21,20211121,23
821.67157991,114.134810023,22.674923962,114.127625136,22.676484292,6,2021-11-21,20211121,11
2856.15938021,114.1051117,22.699765541,114.121329673,22.681422806,3,2021-11-21,20211121,9
2856.15938021,114.1051117,22.699765541,114.121329673,22.681422806,3,2021-11-21,20211121,9
1166.7459063,114.001941191,22.668241831,114.007313751,22.659937425,3,2021-11-21,20211121,15
1028.35568487,114.117733791,22.680570577,114.125828488,22.676463425,4,2021-11-21,20211121,13
1028.35568487,114.117733791,22.680570577,114.125828488,22.676463425,4,2021-11-21,20211121,13
1028.35568487,114.117733791,22.680570577,114.125828488,22.676463425,4,2021-11-21,20211121,13
1028.35568487,114.117733791,22.680570577,114.125828488,22.676463425,4,2021-11-21,20211121,13
733.703640635,114.186065393,22.639633028,114.192383288,22.637900177,3,2021-11-21,20211121,14
2755.8836368,113.780769248,22.714363224,113.795132286,22.732962095,4,2021-11-21,20211121,11
795.541490296,114.02697136,22.652689914,114.019825853,22.652581749,4,2021-11-21,20211121,6
919.29246981,113.88439027,22.784265855,113.889778069,22.778495609,3,2021-11-21,20211121,15
760.028904485,114.026977796,22.524239578,114.024299462,22.530040566,8,2021-11-21,20211121,19
849.598841196,113.896051445,22.560202221,113.88887565,22.562602639,3,2021-11-21,20211121,13
803.65447731,114.001019771,22.733231312,114.008176772,22.73410453,3,2021-11-21,20211121,23
1638.8424344,113.942654591,22.779844882,113.939950766,22.793186987,3,2021-11-21,20211121,9
5163.56792084,113.930085757,22.563167338,113.935486038,22.5206174,9,2021-11-21,20211121,17
905.933840016,114.141081644,22.61584426,114.137486481,22.609104535,3,2021-11-21,20211121,20
1292.41008189,113.919331386,22.676489745,113.912175587,22.668053766,3,2021-11-21,20211121,17
3897.96345709,114.164413484,22.699604809,114.129398386,22.699837872,3,2021-11-21,20211121,15
724.125233866,114.109657998,22.54214514,114.115060491,22.538798768,3,2021-11-21,20211121,8
4210.039338,113.949852087,22.551366495,113.933691008,22.519784852,5,2021-11-21,20211121,18
1295.2732357,114.021610283,22.660110315,114.033223935,22.659450678,3,2021-11-21,20211121,12
915.215816409,113.91932995,22.753977282,113.913065468,22.758887258,3,2021-11-21,20211121,18
915.215816409,113.91932995,22.753977282,113.913065468,22.758887258,3,2021-11-21,20211121,18
846.253729131,113.888889057,22.549255944,113.883498568,22.554206408,3,2021-11-21,20211121,0
853.349246655,114.11863497,22.678907638,114.125828488,22.676463425,3,2021-11-21,20211121,13
853.349246655,114.11863497,22.678907638,114.125828488,22.676463425,3,2021-11-21,20211121,13
499.365598394,113.859190137,22.648506399,113.855578057,22.646051444,4,2021-11-21,20211121,17
708.879255159,114.05019483,22.601229074,114.054680984,22.60540138,3,2021-11-21,20211121,13
2435.65715602,114.03228868,22.714434277,114.052876652,22.721266694,3,2021-11-21,20211121,13
2819.76613931,114.222177805,22.670805598,114.223956959,22.694119122,4,2021-11-21,20211121,13
2137.69991439,113.851051969,22.781928554,113.853763605,22.764399682,3,2021-11-21,20211121,18
896.127743951,114.009103842,22.651616786,114.016252487,22.655032608,3,2021-11-21,20211121,15
2410.07885238,114.08260493,22.552522546,114.093408514,22.569848631,3,2021-11-21,20211121,12
637.866731464,113.861883776,22.626796547,113.856469543,22.628528181,3,2021-11-21,20211121,9
637.866731464,113.861883776,22.626796547,113.856469543,22.628528181,3,2021-11-21,20211121,9
715.739819451,113.912171326,22.560477449,113.917547302,22.557220454,4,2021-11-21,20211121,22
775.733273737,113.952520174,22.581352034,113.957914215,22.585425612,3,2021-11-21,20211121,16
855.741459526,114.102422208,22.615599825,114.10782403,22.61055091,3,2021-11-21,20211121,10
855.741459526,114.102422208,22.615599825,114.10782403,22.61055091,3,2021-11-21,20211121,10
1904.74540634,114.406133701,22.638692821,114.423221513,22.637877672,3,2021-11-21,20211121,19
808.954529758,113.862767947,22.605936654,113.855546475,22.605187252,3,2021-11-21,20211121,19
1033.93905491,114.239246576,22.716573067,114.247326235,22.720798752,3,2021-11-21,20211121,21
872.922227722,113.959752761,22.539512449,113.964252139,22.533580566,3,2021-11-21,20211121,11
699.084920837,113.786151508,22.71863211,113.779872862,22.718512592,3,2021-11-21,20211121,17
2667.46255715,113.860078126,22.563427615,113.882598658,22.555867808,3,2021-11-21,20211121,10
1214.50770687,113.911290746,22.519577667,113.917552228,22.51132424,3,2021-11-21,20211121,10
720.185582625,114.063691492,22.639545485,114.058297738,22.636248274,3,2021-11-21,20211121,10
814.080433807,113.832043505,22.719735985,113.825724713,22.723131702,3,2021-11-21,20211121,14
1512.6672573,114.115913639,22.703895526,114.129396789,22.702337439,3,2021-11-21,20211121,17
1512.6672573,114.115913639,22.703895526,114.129396789,22.702337439,3,2021-11-21,20211121,17
923.019782477,114.225784244,22.557360356,114.233885194,22.558993059,3,2021-11-21,20211121,12
4429.82398837,114.065470839,22.571971439,114.056515669,22.536163819,9,2021-11-21,20211121,12
765.15836944,113.915742389,22.490427283,113.909473185,22.48782336,3,2021-11-21,20211121,9
765.15836944,113.915742389,22.490427283,113.909473185,22.48782336,3,2021-11-21,20211121,9
2985.72857505,114.088899964,22.569090952,114.064585698,22.558635257,3,2021-11-21,20211121,14
1052.53992426,114.069995264,22.546891751,114.079005556,22.54424479,3,2021-11-21,20211121,3
1052.53992426,114.069995264,22.546891751,114.079005556,22.54424479,3,2021-11-21,20211121,3
600.321918762,114.064600312,22.541116149,114.059207722,22.541158425,3,2021-11-21,20211121,7
5308.68686848,113.899622871,22.571938846,113.851941465,22.572711217,3,2021-11-21,20211121,18
975.212823768,114.030544565,22.648575355,114.02250541,22.65178798,3,2021-11-21,20211121,18
898.539895098,114.056514927,22.538667077,114.048443212,22.538663648,3,2021-11-21,20211121,2
2592.89427735,114.012661166,22.679157357,113.989388527,22.678273062,3,2021-11-21,20211121,18
923.016702934,113.909480873,22.564603612,113.90142393,22.562794884,6,2021-11-21,20211121,12
1915.04228874,114.032331306,22.646933778,114.031428299,22.631078078,3,2021-11-21,20211121,17
1915.04228874,114.032331306,22.646933778,114.031428299,22.631078078,3,2021-11-21,20211121,17
1915.04228874,114.032331306,22.646933778,114.031428299,22.631078078,3,2021-11-21,20211121,17
927.420485365,114.117736479,22.678070771,114.119526977,22.685577985,5,2021-11-21,20211121,13
927.420485365,114.117736479,22.678070771,114.119526977,22.685577985,5,2021-11-21,20211121,13
785.747021299,114.044854336,22.548655968,114.040382952,22.543611805,3,2021-11-21,20211121,11
828.021760035,113.872699986,22.755904868,113.865493282,22.757602955,3,2021-11-21,20211121,17
584.446258329,114.115953141,22.549646021,114.111455361,22.54714486,4,2021-11-21,20211121,16
584.446258329,114.115953141,22.549646021,114.111455361,22.54714486,4,2021-11-21,20211121,16
584.446258329,114.115953141,22.549646021,114.111455361,22.54714486,4,2021-11-21,20211121,16
584.446258329,114.115953141,22.549646021,114.111455361,22.54714486,4,2021-11-21,20211121,16
584.446258329,114.115953141,22.549646021,114.111455361,22.54714486,4,2021-11-21,20211121,16
584.446258329,114.115953141,22.549646021,114.111455361,22.54714486,4,2021-11-21,20211121,16
584.446258329,114.115953141,22.549646021,114.111455361,22.54714486,4,2021-11-21,20211121,16
584.446258329,114.115953141,22.549646021,114.111455361,22.54714486,4,2021-11-21,20211121,16
584.446258329,114.115953141,22.549646021,114.111455361,22.54714486,4,2021-11-21,20211121,16
584.446258329,114.115953141,22.549646021,114.111455361,22.54714486,4,2021-11-21,20211121,16
584.446258329,114.115953141,22.549646021,114.111455361,22.54714486,4,2021-11-21,20211121,16
584.446258329,114.115953141,22.549646021,114.111455361,22.54714486,4,2021-11-21,20211121,16
2929.34199553,113.880778434,22.579210323,113.883497734,22.555040591,3,2021-11-21,20211121,13
646.331915557,114.101546723,22.546380107,114.106054696,22.543000649,4,2021-11-21,20211121,15
646.331915557,114.101546723,22.546380107,114.106054696,22.543000649,4,2021-11-21,20211121,15
646.331915557,114.101546723,22.546380107,114.106054696,22.543000649,4,2021-11-21,20211121,15
646.331915557,114.101546723,22.546380107,114.106054696,22.543000649,4,2021-11-21,20211121,15
1709.87193427,114.02339848,22.653468812,114.009103579,22.648282101,4,2021-11-21,20211121,13
905.591155675,113.853763277,22.763566756,113.846535891,22.76701004,3,2021-11-21,20211121,17
1114.63397095,113.999244443,22.679902771,113.989388527,22.678273062,3,2021-11-21,20211121,9
731.110656494,114.141081644,22.61584426,114.144675802,22.620918419,5,2021-11-21,20211121,6
2627.8947442,113.866383461,22.571711076,113.882598658,22.555867808,3,2021-11-21,20211121,16
5411.97410738,114.256306491,22.684257526,114.284932668,22.720508239,4,2021-11-21,20211121,8
4021.52830192,114.27598559,22.696245741,114.261662794,22.726839527,3,2021-11-21,20211121,10
510.743129093,114.113259043,22.542136065,114.108757911,22.541314976,6,2021-11-21,20211121,21
706.766729831,114.124047539,22.547189166,114.11954939,22.551327286,3,2021-11-21,20211121,20
888.819939603,113.792432604,22.707085307,113.799616391,22.703870572,3,2021-11-21,20211121,14
1211.6932204,114.247337697,22.690803566,114.237466259,22.686572192,3,2021-11-21,20211121,17
709.303556818,114.11595164,22.551314466,114.111455361,22.54714486,3,2021-11-21,20211121,8
709.303556818,114.11595164,22.551314466,114.111455361,22.54714486,3,2021-11-21,20211121,8
709.303556818,114.11595164,22.551314466,114.111455361,22.54714486,3,2021-11-21,20211121,8
2929.34199553,113.880778434,22.579210323,113.883497734,22.555040591,4,2021-11-21,20211121,14
1675.70147562,114.009103579,22.648282101,114.023398545,22.652635191,12,2021-11-21,20211121,13
900.716613235,113.804107509,22.707261432,113.796922277,22.703829379,3,2021-11-21,20211121,17
900.716613235,113.804107509,22.707261432,113.796922277,22.703829379,3,2021-11-21,20211121,17
3607.19298495,114.105119277,22.57970982,114.117749975,22.552153531,4,2021-11-21,20211121,13
3607.19298495,114.105119277,22.57970982,114.117749975,22.552153531,4,2021-11-21,20211121,13
856.2234987,114.107857687,22.540485552,114.102448644,22.545536061,4,2021-11-21,20211121,15
722.478521485,114.038588858,22.657017995,114.032330596,22.658604616,3,2021-11-21,20211121,19
955.191154699,114.183354048,22.63298065,114.180653952,22.640497936,3,2021-11-21,20211121,18
907.170010488,114.152755058,22.622741757,114.1446766,22.621752443,3,2021-11-21,20211121,17
1250.59766276,114.044850198,22.640401658,114.054706404,22.635425825,3,2021-11-21,20211121,17
724.125233866,114.109657998,22.54214514,114.115060491,22.538798768,3,2021-11-21,20211121,21
1088.76589272,113.924720017,22.513071465,113.930103762,22.520614427,3,2021-11-21,20211121,8
1088.76589272,113.924720017,22.513071465,113.930103762,22.520614427,3,2021-11-21,20211121,8
993.397960322,114.117748354,22.55382192,114.111454696,22.547979121,6,2021-11-21,20211121,19
993.397960322,114.117748354,22.55382192,114.111454696,22.547979121,6,2021-11-21,20211121,19
993.397960322,114.117748354,22.55382192,114.111454696,22.547979121,6,2021-11-21,20211121,19
993.397960322,114.117748354,22.55382192,114.111454696,22.547979121,6,2021-11-21,20211121,19
993.397960322,114.117748354,22.55382192,114.111454696,22.547979121,6,2021-11-21,20211121,19
993.397960322,114.117748354,22.55382192,114.111454696,22.547979121,6,2021-11-21,20211121,19
993.397960322,114.117748354,22.55382192,114.111454696,22.547979121,6,2021-11-21,20211121,19
993.397960322,114.117748354,22.55382192,114.111454696,22.547979121,6,2021-11-21,20211121,19
993.397960322,114.117748354,22.55382192,114.111454696,22.547979121,6,2021-11-21,20211121,19
993.397960322,114.117748354,22.55382192,114.111454696,22.547979121,6,2021-11-21,20211121,19
993.397960322,114.117748354,22.55382192,114.111454696,22.547979121,6,2021-11-21,20211121,19
993.397960322,114.117748354,22.55382192,114.111454696,22.547979121,6,2021-11-21,20211121,19
1020.75380988,114.235667475,22.68740258,114.244648045,22.689111424,3,2021-11-21,20211121,7
3346.09562445,113.8410873,22.601240544,113.858258224,22.578462083,3,2021-11-21,20211121,9
856.2234987,114.102448644,22.545536061,114.107857687,22.540485552,3,2021-11-21,20211121,13
823.477709895,114.06277242,22.57283158,114.055588238,22.571203286,4,2021-11-21,20211121,8
805.662683418,114.124044727,22.550526142,114.117748354,22.55382192,3,2021-11-21,20211121,10
805.662683418,114.124044727,22.550526142,114.117748354,22.55382192,3,2021-11-21,20211121,10
805.662683418,114.124044727,22.550526142,114.117748354,22.55382192,3,2021-11-21,20211121,10
672.734109047,114.001948334,22.649070511,113.999262889,22.654066738,3,2021-11-21,20211121,19
855.63059384,113.919330514,22.677323045,113.926495353,22.67989064,4,2021-11-21,20211121,14
807.1865248,114.120454491,22.543824068,114.114155626,22.547141557,3,2021-11-21,20211121,15
807.1865248,114.120454491,22.543824068,114.114155626,22.547141557,3,2021-11-21,20211121,15
807.1865248,114.120454491,22.543824068,114.114155626,22.547141557,3,2021-11-21,20211121,15
807.1865248,114.120454491,22.543824068,114.114155626,22.547141557,3,2021-11-21,20211121,15
1137.3747887,113.939975049,22.542295826,113.949857283,22.544692346,4,2021-11-21,20211121,9
942.091600591,114.118633168,22.680574178,114.125828488,22.676463425,5,2021-11-21,20211121,15
942.091600591,114.118633168,22.680574178,114.125828488,22.676463425,5,2021-11-21,20211121,15
942.091600591,114.118633168,22.680574178,114.125828488,22.676463425,5,2021-11-21,20211121,15
942.091600591,114.118633168,22.680574178,114.125828488,22.676463425,5,2021-11-21,20211121,15
1028.37390087,113.835654596,22.818794827,113.837469325,22.810445449,3,2021-11-21,20211121,17
998.761660585,114.118632252,22.681407431,114.125828488,22.676463425,4,2021-11-21,20211121,15
998.761660585,114.118632252,22.681407431,114.125828488,22.676463425,4,2021-11-21,20211121,15
998.761660585,114.118632252,22.681407431,114.125828488,22.676463425,4,2021-11-21,20211121,15
